категория,название,ссылка,калории,белки,жиры,углеводы
Вода и напитки,лимонад 800г 4.8·128 отзывов,generated_1603,359.0,7.9,10.2,43.0
Вода и напитки,лимонад Моя цена 400г 4.5·45 отзывов,generated_1604,68.0,7.7,6.4,20.0
Вода и напитки,компот Савушкин 800г,generated_1605,201.0,6.2,2.9,47.3
Вода и напитки,лимонад Моя цена 800г,generated_1606,358.0,3.0,8.0,45.9
Вода и напитки,сок Каждый день 500г 4.8·128 отзывов,generated_1607,45.0,0.5,0.2,11.0
Вода и напитки,вода Моя цена 500г Нет отзывов,generated_1608,156.0,3.4,13.7,46.1
Вода и напитки,квас Простоквашино 100г Нет отзывов,generated_1609,331.0,3.0,17.6,35.2
Вода и напитки,квас Савушкин 200г,generated_1610,80.0,12.6,15.4,35.5
Вода и напитки,сок Вкуснотеево 200г 4.8·128 отзывов,generated_1611,45.0,0.5,0.2,11.0
Вода и напитки,квас Простоквашино 250г Нет отзывов,generated_1612,295.0,7.2,15.4,47.0
Вода и напитки,компот 100г Нет отзывов,generated_1613,390.0,4.6,4.0,59.3
Вода и напитки,морс 300г 4.5·45 отзывов,generated_1614,302.0,4.2,2.9,35.5
Вода и напитки,лимонад Вкуснотеево 100г,generated_1615,184.0,13.3,3.9,36.7
Вода и напитки,квас 400г Нет отзывов,generated_1616,293.0,13.0,11.9,38.8
Вода и напитки,компот 250г,generated_1617,89.0,9.5,12.3,56.1
Вода и напитки,лимонад Простоквашино 1кг 4.8·128 отзывов,generated_1618,174.0,12.8,12.7,37.6
Вода и напитки,морс 250г,generated_1619,283.0,12.8,2.1,47.1
Вода и напитки,сок Каждый день 800г,generated_1620,45.0,0.5,0.2,11.0
Вода и напитки,квас 300г 4.8·128 отзывов,generated_1621,242.0,2.6,12.5,56.8
Вода и напитки,вода 100г 4.5·45 отзывов,generated_1622,381.0,14.4,7.9,35.4
Вода и напитки,лимонад Каждый день 300г 4.5·45 отзывов,generated_1623,99.0,12.1,5.0,57.6
Вода и напитки,вода Савушкин 1кг 4.8·128 отзывов,generated_1624,70.0,1.6,11.4,15.4
Вода и напитки,вода Моя цена 1кг Нет отзывов,generated_1625,283.0,8.8,4.9,23.0
Вода и напитки,компот 250г Нет отзывов,generated_1626,195.0,3.6,17.9,31.9
Вода и напитки,компот 400г,generated_1627,114.0,12.2,17.2,29.9
Вода и напитки,морс Каждый день 400г 4.5·45 отзывов,generated_1628,133.0,9.2,13.9,31.1
Вода и напитки,компот Простоквашино 500г,generated_1629,179.0,14.3,7.9,48.3
Вода и напитки,квас Савушкин 300г,generated_1630,56.0,5.0,11.4,28.9
Вода и напитки,компот Простоквашино 200г 4.8·128 отзывов,generated_1631,394.0,9.6,5.5,46.1
Вода и напитки,морс 250г,generated_1632,132.0,14.7,14.5,36.5
Вода и напитки,компот Савушкин 200г 4.8·128 отзывов,generated_1633,373.0,1.2,17.2,27.8
Вода и напитки,квас Простоквашино 1кг 4.5·45 отзывов,generated_1634,62.0,14.0,12.1,11.2
Вода и напитки,компот 300г,generated_1635,323.0,9.8,7.0,15.7
Вода и напитки,компот 1кг Нет отзывов,generated_1636,200.0,14.7,10.6,43.0
Вода и напитки,сок Вкуснотеево 250г 4.5·45 отзывов,generated_1637,45.0,0.5,0.2,11.0
Вода и напитки,компот Вкуснотеево 100г Нет отзывов,generated_1638,59.0,3.0,7.1,45.9
Вода и напитки,морс 300г,generated_1639,140.0,7.1,16.1,43.9
Вода и напитки,вода Каждый день 250г 4.8·128 отзывов,generated_1640,107.0,12.2,7.9,25.1
Вода и напитки,вода Савушкин 200г 4.5·45 отзывов,generated_1641,238.0,1.5,5.6,14.8
Вода и напитки,квас Каждый день 300г Нет отзывов,generated_1642,223.0,8.1,14.8,54.3
Вода и напитки,квас Простоквашино 100г,generated_1643,369.0,2.2,3.2,11.3
Вода и напитки,квас 100г Нет отзывов,generated_1644,161.0,10.7,7.2,10.1
Вода и напитки,вода Каждый день 300г 4.5·45 отзывов,generated_1645,344.0,10.7,19.0,25.8
Вода и напитки,квас Савушкин 1кг 4.8·128 отзывов,generated_1646,254.0,4.4,9.3,20.1
Вода и напитки,морс Савушкин 500г,generated_1647,384.0,14.5,9.0,18.6
Вода и напитки,квас Вкуснотеево 400г,generated_1648,219.0,12.8,8.8,41.7
Вода и напитки,квас Савушкин 800г Нет отзывов,generated_1649,106.0,11.6,3.2,21.8
Вода и напитки,лимонад Простоквашино 200г Нет отзывов,generated_1650,117.0,6.3,15.8,14.3
Вода и напитки,квас Простоквашино 250г,generated_1651,237.0,3.2,13.1,36.8
Вода и напитки,лимонад Простоквашино 300г 4.5·45 отзывов,generated_1652,251.0,3.4,5.2,19.4
Вода и напитки,квас 500г Нет отзывов,generated_1653,324.0,7.1,16.7,18.3
Вода и напитки,компот Простоквашино 100г 4.5·45 отзывов,generated_1654,134.0,8.4,9.7,39.6
Вода и напитки,сок Моя цена 100г 4.5·45 отзывов,generated_1655,45.0,0.5,0.2,11.0
Вода и напитки,сок 200г 4.5·45 отзывов,generated_1656,45.0,0.5,0.2,11.0
Вода и напитки,сок 200г Нет отзывов,generated_1657,45.0,0.5,0.2,11.0
Вода и напитки,компот Моя цена 400г,generated_1658,106.0,9.2,18.2,29.7
Вода и напитки,морс Моя цена 500г Нет отзывов,generated_1659,300.0,5.0,8.7,34.5
Вода и напитки,лимонад 300г,generated_1660,325.0,12.3,2.0,29.7
Вода и напитки,вода 300г,generated_1661,218.0,3.7,17.8,26.8
Вода и напитки,квас Моя цена 100г 4.5·45 отзывов,generated_1662,183.0,1.8,1.6,25.1
Вода и напитки,квас Вкуснотеево 800г 4.5·45 отзывов,generated_1663,103.0,8.4,5.3,44.3
Вода и напитки,лимонад 400г 4.8·128 отзывов,generated_1664,52.0,9.0,16.4,31.7
Вода и напитки,вода 1кг 4.5·45 отзывов,generated_1665,373.0,13.0,9.1,25.1
Вода и напитки,лимонад Савушкин 300г Нет отзывов,generated_1666,240.0,2.9,11.9,21.3
Вода и напитки,квас 250г 4.5·45 отзывов,generated_1667,249.0,3.7,14.1,35.0
Вода и напитки,вода Моя цена 300г Нет отзывов,generated_1668,54.0,2.3,9.5,55.4
Вода и напитки,морс 400г 4.5·45 отзывов,generated_1669,226.0,13.4,13.3,11.8
Вода и напитки,компот 800г Нет отзывов,generated_1670,204.0,4.6,18.7,44.3
Вода и напитки,квас Савушкин 500г Нет отзывов,generated_1671,341.0,13.2,13.6,31.8
Вода и напитки,компот 300г 4.8·128 отзывов,generated_1672,163.0,1.5,3.9,27.8
Вода и напитки,компот 400г 4.5·45 отзывов,generated_1673,272.0,12.6,5.6,15.1
Вода и напитки,морс 1кг,generated_1674,286.0,9.2,9.9,27.6
Вода и напитки,лимонад 250г Нет отзывов,generated_1675,141.0,11.0,19.7,22.7
Вода и напитки,компот Моя цена 400г 4.8·128 отзывов,generated_1676,60.0,2.8,19.4,55.5
Вода и напитки,квас Моя цена 300г 4.5·45 отзывов,generated_1677,398.0,13.4,15.0,54.6
Вода и напитки,лимонад Каждый день 250г 4.8·128 отзывов,generated_1678,280.0,3.8,2.9,32.7
Вода и напитки,вода 200г,generated_1679,223.0,9.9,15.8,16.1
Вода и напитки,лимонад Савушкин 800г 4.5·45 отзывов,generated_1680,366.0,10.5,8.7,29.6
Вода и напитки,компот Савушкин 500г 4.5·45 отзывов,generated_1681,208.0,14.8,15.5,37.3
Вода и напитки,сок Каждый день 800г 4.5·45 отзывов,generated_1682,45.0,0.5,0.2,11.0
Вода и напитки,компот Каждый день 250г,generated_1683,73.0,6.0,18.9,47.1
Вода и напитки,вода Савушкин 200г 4.5·45 отзывов,generated_1684,396.0,2.4,9.0,49.1
Вода и напитки,сок Каждый день 1кг Нет отзывов,generated_1685,45.0,0.5,0.2,11.0
Вода и напитки,сок 800г Нет отзывов,generated_1686,45.0,0.5,0.2,11.0
Вода и напитки,вода Вкуснотеево 500г,generated_1687,65.0,4.6,4.1,47.9
Вода и напитки,вода 1кг 4.5·45 отзывов,generated_1688,86.0,8.0,5.4,28.4
Вода и напитки,сок 800г,generated_1689,45.0,0.5,0.2,11.0
Вода и напитки,вода Каждый день 800г Нет отзывов,generated_1690,374.0,10.1,10.9,10.4
Вода и напитки,квас Вкуснотеево 250г 4.5·45 отзывов,generated_1691,316.0,9.7,13.9,26.6
Вода и напитки,квас Простоквашино 500г,generated_1692,58.0,7.1,11.8,31.6
Вода и напитки,квас Каждый день 100г,generated_1693,86.0,12.8,9.4,33.8
Вода и напитки,компот 800г 4.5·45 отзывов,generated_1694,283.0,14.3,9.3,36.7
Вода и напитки,морс Каждый день 1кг 4.5·45 отзывов,generated_1695,384.0,6.3,15.1,38.7
Вода и напитки,морс 250г 4.5·45 отзывов,generated_1696,178.0,7.1,17.3,44.8
Вода и напитки,компот Каждый день 1кг 4.5·45 отзывов,generated_1697,194.0,3.1,16.3,30.4
Вода и напитки,компот Простоквашино 100г 4.8·128 отзывов,generated_1698,273.0,13.9,8.0,29.7
Вода и напитки,квас Савушкин 100г 4.5·45 отзывов,generated_1699,399.0,5.5,10.9,31.1
Вода и напитки,сок 800г 4.8·128 отзывов,generated_1700,45.0,0.5,0.2,11.0
Вода и напитки,морс 100г 4.5·45 отзывов,generated_1701,282.0,5.3,17.0,15.5
Вода и напитки,квас Простоквашино 100г 4.8·128 отзывов,generated_1702,74.0,12.9,7.6,32.6
Вода и напитки,лимонад Вкуснотеево 300г,generated_1703,235.0,12.0,2.7,57.5
Вода и напитки,морс Савушкин 200г 4.5·45 отзывов,generated_1704,360.0,11.0,6.0,56.7
Вода и напитки,морс Вкуснотеево 1кг,generated_1705,285.0,10.7,15.5,40.2
Вода и напитки,морс Савушкин 800г,generated_1706,322.0,12.6,14.8,27.6
Вода и напитки,компот 250г,generated_1707,375.0,5.3,15.3,22.9
Вода и напитки,сок 100г,generated_1708,45.0,0.5,0.2,11.0
Вода и напитки,морс Моя цена 300г,generated_1709,194.0,10.0,2.1,41.8
Вода и напитки,лимонад 400г Нет отзывов,generated_1710,115.0,8.6,18.7,45.9
Вода и напитки,компот Вкуснотеево 250г Нет отзывов,generated_1711,341.0,5.4,16.8,37.9
Вода и напитки,компот Простоквашино 400г Нет отзывов,generated_1712,256.0,9.5,5.9,28.7
Вода и напитки,вода Вкуснотеево 800г 4.5·45 отзывов,generated_1713,93.0,14.7,17.9,36.9
Вода и напитки,морс Каждый день 1кг,generated_1714,172.0,12.0,19.3,22.6
Вода и напитки,лимонад Вкуснотеево 250г 4.8·128 отзывов,generated_1715,270.0,8.7,18.1,37.1
Вода и напитки,вода 100г 4.8·128 отзывов,generated_1716,304.0,1.2,9.8,48.9
Вода и напитки,вода Каждый день 1кг Нет отзывов,generated_1717,351.0,13.6,15.8,11.3
Вода и напитки,квас 400г Нет отзывов,generated_1718,206.0,14.5,11.9,20.7
Вода и напитки,квас Вкуснотеево 500г Нет отзывов,generated_1719,333.0,13.9,5.6,19.9
Вода и напитки,компот Моя цена 800г 4.8·128 отзывов,generated_1720,392.0,13.8,3.9,44.7
Вода и напитки,квас Моя цена 250г,generated_1721,213.0,14.4,10.0,13.9
Вода и напитки,лимонад Савушкин 1кг Нет отзывов,generated_1722,392.0,9.6,3.6,41.0
Вода и напитки,компот Каждый день 1кг,generated_1723,398.0,9.1,16.4,27.0
Вода и напитки,сок 800г Нет отзывов,generated_1724,45.0,0.5,0.2,11.0
Вода и напитки,лимонад Каждый день 500г,generated_1725,382.0,12.5,7.5,50.3
Вода и напитки,компот Вкуснотеево 1кг,generated_1726,365.0,8.6,6.4,29.1
Вода и напитки,компот 500г 4.8·128 отзывов,generated_1727,219.0,1.1,11.4,34.0
Вода и напитки,сок 500г Нет отзывов,generated_1728,45.0,0.5,0.2,11.0
Вода и напитки,морс 200г,generated_1729,361.0,9.1,12.2,32.8
Вода и напитки,морс Простоквашино 1кг 4.5·45 отзывов,generated_1730,303.0,3.8,8.8,18.2
Вода и напитки,квас Моя цена 400г 4.5·45 отзывов,generated_1731,394.0,11.9,11.4,42.8
Вода и напитки,вода Савушкин 100г 4.5·45 отзывов,generated_1732,313.0,3.0,16.6,24.7
Вода и напитки,морс Савушкин 200г 4.8·128 отзывов,generated_1733,339.0,10.5,13.8,32.1
Вода и напитки,морс 400г 4.8·128 отзывов,generated_1734,63.0,14.5,5.9,50.2
